movieId,title,movieIndex
2868,Fright Night Part II (1988),2153
2870,Barefoot in the Park (1967),2154
2871,Deliverance (1972),2155
2872,Excalibur (1981),2156
2874,"Pajama Game, The (1957)",2157
2875,Sommersby (1993),2158
2876,Thumbelina (1994),2159
2877,Tommy (1975),2160
2878,Hell Night (1981),2161
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),2162
2880,Armour of God (Long xiong hu di) (1987),2163
2881,Double Jeopardy (1999),2164
2882,Jakob the Liar (1999),2165
2883,Mumford (1999),2166
2884,Dog Park (1998),2167
2885,Guinevere (1999),2168
2886,"Adventures of Elmo in Grouchland, The (1999)",2169
2887,Simon Sez (1999),2170
2888,Drive Me Crazy (1999),2171
2889,"Mystery, Alaska (1999)",2172
2890,Three Kings (1999),2173
2891,"Happy, Texas (1999)",2174
2892,New Rose Hotel (1998),2175
2893,Plunkett & MaCleane (1999),2176
2894,Romance (1999),2177
2896,Alvarez Kelly (1966),2178
2897,And the Ship Sails On (E la nave va) (1983),2179
2898,"Dark Half, The (1993)",2180
2899,Gulliver's Travels (1939),2181
2900,Monkey Shines (1988),2182
2901,Phantasm (1979),2183
2902,Psycho II (1983),2184
2903,Psycho III (1986),2185
2905,Sanjuro (Tsubaki Sanjûrô) (1962),2186
2906,Random Hearts (1999),2187
2907,Superstar (1999),2188
2908,Boys Don't Cry (1999),2189
2912,"Limey, The (1999)",2190
2915,Risky Business (1983),2191
2916,Total Recall (1990),2192
2917,Body Heat (1981),2193
2918,Ferris Bueller's Day Off (1986),2194
2919,"Year of Living Dangerously, The (1982)",2195
2921,High Plains Drifter (1973),2196
2922,Hang 'Em High (1968),2197
2924,Drunken Master (Jui kuen) (1978),2198
2925,"Conformist, The (Conformista, Il) (1970)",2199
2926,Hairspray (1988),2200
2927,Brief Encounter (1946),2201
2928,"Razor's Edge, The (1984)",2202
2929,Reds (1981),2203
2930,Return with Honor (1998),2204
2931,Time of the Gypsies (Dom za vesanje) (1989),2205
2932,Days of Heaven (1978),2206
2935,"Lady Eve, The (1941)",2207
2936,Sullivan's Travels (1941),2208
2937,"Palm Beach Story, The (1942)",2209
2940,Gilda (1946),2210
2941,South Pacific (1958),2211
2942,Flashdance (1983),2212
2943,Indochine (1992),2213
2944,"Dirty Dozen, The (1967)",2214
2946,Help! (1965),2215
2947,Goldfinger (1964),2216
2948,From Russia with Love (1963),2217
2949,Dr. No (1962),2218
2950,"Blue Lagoon, The (1980)",2219
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",2220
2952,Sydney (Hard Eight) (1996),2221
2953,Home Alone 2: Lost in New York (1992),2222
2956,Someone to Watch Over Me (1987),2223
2959,Fight Club (1999),2224
2961,"Story of Us, The (1999)",2225
2962,Fever Pitch (1997),2226
2964,Julien Donkey-Boy (1999),2227
2965,"Omega Code, The (1999)",2228
2966,"Straight Story, The (1999)",2229
2967,"Bad Seed, The (1956)",2230
2968,Time Bandits (1981),2231
2969,"Man and a Woman, A (Un homme et une femme) (1966)",2232
2970,Fitzcarraldo (1982),2233
2971,All That Jazz (1979),2234
2972,Red Sorghum (Hong gao liang) (1987),2235
2973,Crimes and Misdemeanors (1989),2236
2974,Bats (1999),2237
2975,"Best Man, The (1999)",2238
2976,Bringing Out the Dead (1999),2239
2977,Crazy in Alabama (1999),2240
2978,Three to Tango (1999),2241
2979,Body Shots (1999),2242
2982,"Guardian, The (1990)",2243
2983,"Ipcress File, The (1965)",2244
2984,On Any Sunday (1971),2245
2985,RoboCop (1987),2246
2986,RoboCop 2 (1990),2247
2987,Who Framed Roger Rabbit? (1988),2248
2988,Melvin and Howard (1980),2249
2989,For Your Eyes Only (1981),2250
2990,Licence to Kill (1989),2251
2991,Live and Let Die (1973),2252
2992,Rawhead Rex (1986),2253
2993,Thunderball (1965),2254
2995,House on Haunted Hill (1999),2255
2996,Music of the Heart (1999),2256
2997,Being John Malkovich (1999),2257
3000,Princess Mononoke (Mononoke-hime) (1997),2258
3002,My Best Fiend (Mein liebster Feind) (1999),2259
3003,Train of Life (Train de vie) (1998),2260
3004,"Bachelor, The (1999)",2261
3005,"Bone Collector, The (1999)",2262
3006,"Insider, The (1999)",2263
3007,American Movie (1999),2264
3008,Last Night (1998),2265
3010,Rosetta (1999),2266
3011,"They Shoot Horses, Don't They? (1969)",2267
3013,Bride of Re-Animator (1990),2268
3014,Bustin' Loose (1981),2269
3015,Coma (1978),2270
3016,Creepshow (1982),2271
3017,Creepshow 2 (1987),2272
3018,Re-Animator (1985),2273
3019,Drugstore Cowboy (1989),2274
3020,Falling Down (1993),2275
3021,"Funhouse, The (1981)",2276
3022,"General, The (1926)",2277
3024,Piranha (1978),2278
3028,"Taming of the Shrew, The (1967)",2279
3029,Nighthawks (1981),2280
3030,Yojimbo (1961),2281
3031,Repossessed (1990),2282
3032,"Omega Man, The (1971)",2283
3033,Spaceballs (1987),2284
3034,Robin Hood (1973),2285
3035,Mister Roberts (1955),2286
3036,"Quest for Fire (Guerre du feu, La) (1981)",2287
3037,Little Big Man (1970),2288
3038,"Face in the Crowd, A (1957)",2289
3039,Trading Places (1983),2290
3040,Meatballs (1979),2291
3041,Meatballs Part II (1984),2292
3042,Meatballs III (1987),2293
3043,Meatballs 4 (1992),2294
3044,Dead Again (1991),2295
3045,Peter's Friends (1992),2296
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",2297
3048,Under the Rainbow (1981),2298
3051,Anywhere But Here (1999),2299
3052,Dogma (1999),2300
3053,"Messenger: The Story of Joan of Arc, The (1999)",2301
3054,Pokémon: The First Movie (1998),2302
3055,Felicia's Journey (1999),2303
3056,Oxygen (1999),2304
3057,Where's Marlowe? (1998),2305
3060,"Commitments, The (1991)",2306
3061,Holiday Inn (1942),2307
3062,"Longest Day, The (1962)",2308
3063,Poison Ivy (1992),2309
3064,Poison Ivy: New Seduction (1997),2310
3066,Tora! Tora! Tora! (1970),2311
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),2312
3068,"Verdict, The (1982)",2313
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",2314
3071,Stand and Deliver (1988),2315
3072,Moonstruck (1987),2316
3073,"Sandpiper, The (1965)",2317
3074,Jeremiah Johnson (1972),2318
3075,Repulsion (1965),2319
3076,Irma la Douce (1963),2320
3077,42 Up (1998),2321
3078,Liberty Heights (1999),2322
3079,Mansfield Park (1999),2323
3081,Sleepy Hollow (1999),2324
3082,"World Is Not Enough, The (1999)",2325
3083,All About My Mother (Todo sobre mi madre) (1999),2326
3086,Babes in Toyland (1934),2327
3087,Scrooged (1988),2328
3088,Harvey (1950),2329
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),2330
3090,Matewan (1987),2331
3091,Kagemusha (1980),2332
3093,McCabe & Mrs. Miller (1971),2333
3094,Maurice (1987),2334
3095,"Grapes of Wrath, The (1940)",2335
3096,My Man Godfrey (1957),2336
3097,"Shop Around the Corner, The (1940)",2337
3098,"Natural, The (1984)",2338
3099,Shampoo (1975),2339
3100,"River Runs Through It, A (1992)",2340
3101,Fatal Attraction (1987),2341
3102,Jagged Edge (1985),2342
3103,Stanley & Iris (1990),2343
3104,Midnight Run (1988),2344
3105,Awakenings (1990),2345
3106,Come See the Paradise (1990),2346
3107,Backdraft (1991),2347
3108,"Fisher King, The (1991)",2348
3109,"River, The (1984)",2349
3111,Places in the Heart (1984),2350
3112,'night Mother (1986),2351
3113,End of Days (1999),2352
3114,Toy Story 2 (1999),2353
3115,Flawless (1999),2354
3117,Ride with the Devil (1999),2355
3120,"Distinguished Gentleman, The (1992)",2356
3125,"End of the Affair, The (1999)",2357
3127,Holy Smoke (1999),2358
3129,Sweet and Lowdown (1999),2359
3130,Bonfire of the Vanities (1990),2360
3132,Daddy Long Legs (1919),2361
3134,Grand Illusion (La grande illusion) (1937),2362
3135,"Great Santini, The (1979)",2363
3138,Stealing Home (1988),2364
3141,"Two Jakes, The (1990)",2365
3142,U2: Rattle and Hum (1988),2366
3143,Hell in the Pacific (1968),2367
3145,Cradle Will Rock (1999),2368
3146,Deuce Bigalow: Male Gigolo (1999),2369
3147,"Green Mile, The (1999)",2370
3148,"Cider House Rules, The (1999)",2371
3150,"War Zone, The (1999)",2372
3152,"Last Picture Show, The (1971)",2373
3153,"7th Voyage of Sinbad, The (1958)",2374
3155,Anna and the King (1999),2375
3156,Bicentennial Man (1999),2376
3157,Stuart Little (1999),2377
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",2378
3159,Fantasia 2000 (1999),2379
3160,Magnolia (1999),2380
3161,Onegin (1999),2381
3162,Simpatico (1999),2382
3163,Topsy-Turvy (1999),2383
3165,Boiling Point (1993),2384
3167,Carnal Knowledge (1971),2385
3168,Easy Rider (1969),2386
3169,The Falcon and the Snowman (1985),2387
3171,Room at the Top (1959),2388
3173,Any Given Sunday (1999),2389
3174,Man on the Moon (1999),2390
3175,Galaxy Quest (1999),2391
3176,"Talented Mr. Ripley, The (1999)",2392
3177,Next Friday (2000),2393
3178,"Hurricane, The (1999)",2394
3179,Angela's Ashes (1999),2395
3181,Titus (1999),2396
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",2397
3183,"Third Miracle, The (1999)",2398
3185,Snow Falling on Cedars (1999),2399
3186,"Girl, Interrupted (1999)",2400
3189,My Dog Skip (1999),2401
3190,Supernova (2000),2402
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",2403
3194,"Way We Were, The (1973)",2404
3196,Stalag 17 (1953),2405
3197,"Presidio, The (1988)",2406
3198,Papillon (1973),2407
3200,"Last Detail, The (1973)",2408
3201,Five Easy Pieces (1970),2409
3203,Dead Calm (1989),2410
3204,"Boys from Brazil, The (1978)",2411
3206,Against All Odds (1984),2412
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),2413
3210,Fast Times at Ridgemont High (1982),2414
3211,"Cry in the Dark, A (1988)",2415
3213,Batman: Mask of the Phantasm (1993),2416
3214,American Flyers (1985),2417
3217,"Star Is Born, A (1937)",2418
3219,Pacific Heights (1990),2419
3221,"Draughtsman's Contract, The (1982)",2420
3223,"Zed & Two Noughts, A (1985)",2421
3224,Woman in the Dunes (Suna no onna) (1964),2422
3225,Down to You (2000),2423
3230,"Odessa File, The (1974)",2424
3235,Where the Buffalo Roam (1980),2425
3238,Eye of the Beholder (1999),2426
3240,"Big Tease, The (1999)",2427
3241,"Cup, The (Phörpa) (1999)",2428
3243,Encino Man (1992),2429
3244,"Goodbye Girl, The (1977)",2430
3246,Malcolm X (1992),2431
3247,Sister Act (1992),2432
3248,Sister Act 2: Back in the Habit (1993),2433
3249,"Hand That Rocks the Cradle, The (1992)",2434
3250,Alive (1993),2435
3251,Agnes of God (1985),2436
3252,Scent of a Woman (1992),2437
3253,Wayne's World (1992),2438
3254,Wayne's World 2 (1993),2439
3255,"League of Their Own, A (1992)",2440
3256,Patriot Games (1992),2441
3257,"Bodyguard, The (1992)",2442
3258,Death Becomes Her (1992),2443
3259,Far and Away (1992),2444
3260,Howards End (1992),2445
3261,Singles (1992),2446
3262,Twin Peaks: Fire Walk with Me (1992),2447
3263,White Men Can't Jump (1992),2448
3264,Buffy the Vampire Slayer (1992),2449
3265,Hard-Boiled (Lat sau san taam) (1992),2450
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),2451
3267,"Mariachi, El (1992)",2452
3268,Stop! Or My Mom Will Shoot (1992),2453
3269,Forever Young (1992),2454
3270,"Cutting Edge, The (1992)",2455
3271,Of Mice and Men (1992),2456
3272,Bad Lieutenant (1992),2457
3273,Scream 3 (2000),2458
3274,Single White Female (1992),2459
3275,"Boondock Saints, The (2000)",2460
3276,Gun Shy (2000),2461
3280,"Baby, The (1973)",2462
3281,"Brandon Teena Story, The (1998)",2463
3283,Minnie and Moskowitz (1971),2464
3284,They Might Be Giants (1971),2465
3285,"Beach, The (2000)",2466
3286,Snow Day (2000),2467
3287,"Tigger Movie, The (2000)",2468
3289,Not One Less (Yi ge dou bu neng shao) (1999),2469
3294,Eaten Alive (1977),2470
3295,Raining Stones (1993),2471
3296,To Sir with Love (1967),2472
3298,Boiler Room (2000),2473
3299,Hanging Up (2000),2474
3300,Pitch Black (2000),2475
3301,"Whole Nine Yards, The (2000)",2476
3302,Beautiful People (1999),2477
3303,Black Tar Heroin: The Dark End of the Street (2000),2478
3306,"Circus, The (1928)",2479
3307,City Lights (1931),2480
3308,"Flamingo Kid, The (1984)",2481
3310,"Kid, The (1921)",2482
3313,Class Reunion (1982),2483
3315,Happy Go Lovely (1951),2484
3316,Reindeer Games (2000),2485
3317,Wonder Boys (2000),2486
3323,Chain of Fools (2000),2487
3324,Drowning Mona (2000),2488
3325,"Next Best Thing, The (2000)",2489
3326,What Planet Are You From? (2000),2490
3327,Beyond the Mat (1999),2491
3328,Ghost Dog: The Way of the Samurai (1999),2492
3329,The Year My Voice Broke (1987),2493
3330,Splendor in the Grass (1961),2494
3331,My Tutor (1983),2495
3334,Key Largo (1948),2496
3341,Born Yesterday (1950),2497
3342,Birdy (1984),2498
3344,Blood Feast (1963),2499
3345,"Charlie, the Lonesome Cougar (1967)",2500
3347,Never Cry Wolf (1983),2501
3350,"Raisin in the Sun, A (1961)",2502
3353,"Closer You Get, The (2000)",2503
3354,Mission to Mars (2000),2504
3355,"Ninth Gate, The (1999)",2505
3357,East-West (Est-ouest) (1999),2506
3358,Defending Your Life (1991),2507
3359,Breaking Away (1979),2508
3360,Hoosiers (a.k.a. Best Shot) (1986),2509
3361,Bull Durham (1988),2510
3362,Dog Day Afternoon (1975),2511
3363,American Graffiti (1973),2512
3364,"Asphalt Jungle, The (1950)",2513
3365,"Searchers, The (1956)",2514
3368,"Big Country, The (1958)",2515
3370,Betrayed (1988),2516
3372,"Bridge at Remagen, The (1969)",2517
3374,Daughters of the Dust (1991),2518
3378,"Ogre, The (Unhold, Der) (1996)",2519
3379,On the Beach (1959),2520
3384,"Taking of Pelham One Two Three, The (1974)",2521
3385,Volunteers (1985),2522
3386,JFK (1991),2523
3387,Who's Harry Crumb? (1989),2524
3388,Harry and the Hendersons (1987),2525
3389,Let's Get Harry (1986),2526
3390,Shanghai Surprise (1986),2527
3391,Who's That Girl? (1987),2528
3392,She-Devil (1989),2529
3393,Date with an Angel (1987),2530
3394,Blind Date (1987),2531
3395,Nadine (1987),2532
3396,"Muppet Movie, The (1979)",2533
3397,"Great Muppet Caper, The (1981)",2534
3398,"Muppets Take Manhattan, The (1984)",2535
3400,We're Back! A Dinosaur's Story (1993),2536
3401,Baby... Secret of the Lost Legend (1985),2537
3402,Turtle Diary (1985),2538
3403,Raise the Titanic (1980),2539
3404,Titanic (1953),2540
3405,"Night to Remember, A (1958)",2541
3406,Captain Horatio Hornblower R.N. (1951),2542
3408,Erin Brockovich (2000),2543
3409,Final Destination (2000),2544
3410,Soft Fruit (1999),2545
3412,"Bear, The (Ours, L') (1988)",2546
3414,Love Is a Many-Splendored Thing (1955),2547
3415,"Mirror, The (Zerkalo) (1975)",2548
3417,"Crimson Pirate, The (1952)",2549
3418,Thelma & Louise (1991),2550
3420,...And Justice for All (1979),2551
3421,Animal House (1978),2552
3422,She's Gotta Have It (1986),2553
3423,School Daze (1988),2554
3424,Do the Right Thing (1989),2555
3425,Mo' Better Blues (1990),2556
3426,Jungle Fever (1991),2557
3428,"Champ, The (1979)",2558
3429,Creature Comforts (1989),2559
3430,Death Wish (1974),2560
3431,Death Wish 2 (1982),2561
3432,Death Wish 3 (1985),2562
3433,Death Wish 4: The Crackdown (1987),2563
3434,Death Wish 5: The Face of Death (1994),2564
3435,Double Indemnity (1944),2565
3436,Dying Young (1991),2566
3438,Teenage Mutant Ninja Turtles (1990),2567
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),2568
3440,Teenage Mutant Ninja Turtles III (1993),2569
3441,Red Dawn (1984),2570
3442,Band of the Hand (1986),2571
3444,Bloodsport (1988),2572
3445,Eyes of Laura Mars (1978),2573
3446,Funny Bones (1995),2574
3447,"Good Earth, The (1937)",2575
3448,"Good Morning, Vietnam (1987)",2576
3449,"Good Mother, The (1988)",2577
3450,Grumpy Old Men (1993),2578
3451,Guess Who's Coming to Dinner (1967),2579
3452,Romeo Must Die (2000),2580
3453,Here on Earth (2000),2581
3454,Whatever It Takes (2000),2582
3455,Buddy Boy (1999),2583
3459,Gothic (1986),2584
3461,Lord of the Flies (1963),2585
3462,Modern Times (1936),2586
3466,Heart and Souls (1993),2587
3467,Hud (1963),2588
3468,"Hustler, The (1961)",2589
3469,Inherit the Wind (1960),2590
3470,Dersu Uzala (1975),2591
3471,Close Encounters of the Third Kind (1977),2592
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),2593
3474,Retroactive (1997),2594
3475,"Place in the Sun, A (1951)",2595
3476,Jacob's Ladder (1990),2596
3477,Empire Records (1995),2597
3478,"Bamba, La (1987)",2598
3479,Ladyhawke (1985),2599
3480,Lucas (1986),2600
3481,High Fidelity (2000),2601
3483,"Road to El Dorado, The (2000)",2602
3484,"Skulls, The (2000)",2603
3489,Hook (1991),2604
3492,"Son of the Sheik, The (1926)",2605
3494,True Grit (1969),2606
3496,Madame Sousatzka (1988),2607
3497,Max Dugan Returns (1983),2608
3498,Midnight Express (1978),2609
3499,Misery (1990),2610
3500,Mr. Saturday Night (1992),2611
3501,Murphy's Romance (1985),2612
3502,My Life (1993),2613
3503,Solaris (Solyaris) (1972),2614
3504,Network (1976),2615
3505,No Way Out (1987),2616
3506,North Dallas Forty (1979),2617
3507,"Odd Couple, The (1968)",2618
3508,"Outlaw Josey Wales, The (1976)",2619
3510,Frequency (2000),2620
3511,Ready to Rumble (2000),2621
3512,Return to Me (2000),2622
3513,Rules of Engagement (2000),2623
3514,Joe Gould's Secret (2000),2624
3515,Me Myself I (2000),2625
3516,"Bell, Book and Candle (1958)",2626
3519,Force 10 from Navarone (1978),2627
3521,Mystery Train (1989),2628
3524,Arthur (1981),2629
3525,Bachelor Party (1984),2630
3526,Parenthood (1989),2631
3527,Predator (1987),2632
3528,"Prince of Tides, The (1991)",2633
3529,"Postman Always Rings Twice, The (1981)",2634
3531,All the Vermeers in New York (1990),2635
3534,28 Days (2000),2636
3535,American Psycho (2000),2637
3536,Keeping the Faith (2000),2638
3537,Where the Money Is (2000),2639
3538,East is East (1999),2640
3539,"Filth and the Fury, The (2000)",2641
3543,Diner (1982),2642
3544,Shakes the Clown (1992),2643
3545,Cabaret (1972),2644
3546,What Ever Happened to Baby Jane? (1962),2645
3548,Auntie Mame (1958),2646
3549,Guys and Dolls (1955),2647
3550,The Hunger (1983),2648
3551,Marathon Man (1976),2649
3552,Caddyshack (1980),2650
3553,Gossip (2000),2651
3554,Love and Basketball (2000),2652
3555,U-571 (2000),2653
3556,"Virgin Suicides, The (1999)",2654
3557,Jennifer 8 (1992),2655
3559,Limelight (1952),2656
3563,"Crow: Salvation, The (2000)",2657
3564,"Flintstones in Viva Rock Vegas, The (2000)",2658
3565,Where the Heart Is (2000),2659
3566,"Big Kahuna, The (2000)",2660
3567,Bossa Nova (2000),2661
3568,Smiling Fish and Goat on Fire (1999),2662
3569,"Idiots, The (Idioterne) (1998)",2663
3571,Time Code (2000),2664
3572,Carnosaur (1993),2665
3573,Carnosaur 2 (1995),2666
3574,Carnosaur 3: Primal Species (1996),2667
3576,"Hidden, The (1987)",2668
3577,Two Moon Junction (1988),2669
3578,Gladiator (2000),2670
3580,Up at the Villa (2000),2671
3581,Human Traffic (1999),2672
3584,Breathless (1983),2673
3586,The Idolmaker (1980),2674
3587,Inferno (1980),2675
3590,"Lords of Flatbush, The (1974)",2676
3591,Mr. Mom (1983),2677
3592,"Time Masters (Maîtres du temps, Les) (1982)",2678
3593,Battlefield Earth (2000),2679
3594,Center Stage (2000),2680
3596,Screwed (2000),2681
3597,Whipped (2000),2682
